#{"t_start": 1525976434.580245, "env_id": "QbertNoFrameskip-v0"}
r,l,t
575.0,396,17.541353
300.0,374,20.815474
275.0,391,24.527237
125.0,277,26.941823
50.0,297,29.641849
150.0,300,32.423834
100.0,323,35.297647
225.0,411,38.90333
200.0,342,42.285913
100.0,293,45.207983
25.0,290,47.849568
100.0,279,50.316082
275.0,317,53.206462
100.0,329,56.230792
75.0,315,59.38133
500.0,402,63.192766
125.0,357,66.629348
0.0,283,69.185136
125.0,312,72.132029
75.0,258,74.458643
250.0,353,77.737893
200.0,355,80.820767
50.0,307,83.743398
100.0,322,86.698292
50.0,284,89.544838
275.0,346,92.965404
175.0,369,96.270267
175.0,297,99.01125
75.0,272,101.514153
150.0,347,104.88975
325.0,442,109.062118
25.0,301,111.883538
200.0,388,115.748701
325.0,398,119.594448
175.0,363,122.70319
125.0,295,125.485703
0.0,286,128.131766
75.0,334,130.965359
0.0,279,133.438825
125.0,327,136.387704
125.0,292,139.070461
0.0,282,141.566779
225.0,350,144.798863
125.0,278,147.370013
125.0,364,150.468054
75.0,349,153.647973
450.0,352,157.248727
525.0,408,161.066072
175.0,285,163.600569
50.0,297,166.3417
625.0,389,170.240174
175.0,382,174.052226
100.0,323,177.057308
225.0,367,180.756069
550.0,469,185.165077
275.0,399,188.939172
625.0,519,193.313241
525.0,423,197.392198
300.0,442,201.414465
500.0,440,205.760455
150.0,369,209.119732
175.0,267,211.500771
250.0,363,215.216485
275.0,324,218.075259
275.0,353,221.438777
425.0,421,226.019528
225.0,328,228.970951
225.0,367,232.343588
250.0,353,235.553655
275.0,368,238.97557
275.0,335,241.749445
225.0,292,244.365785
275.0,397,247.74882
300.0,305,250.581547
175.0,343,253.641919
300.0,345,256.968758
125.0,302,260.021159
200.0,346,263.804937
275.0,328,267.160541
225.0,311,269.865262
375.0,399,273.39774
275.0,345,276.572855
275.0,303,279.282799
350.0,406,283.051792
225.0,308,286.228331
250.0,295,289.172162
250.0,371,292.720338
200.0,337,295.721417
225.0,360,299.016984
150.0,310,301.841074
250.0,344,304.930511
175.0,287,307.443345
350.0,407,311.05471
325.0,415,315.088661
325.0,372,318.864388
250.0,318,321.82995
250.0,341,324.888991
150.0,296,327.698876
325.0,425,331.739434
250.0,302,334.474207
425.0,405,338.076426
325.0,387,341.796411
200.0,306,344.532427
275.0,316,347.468049
550.0,424,351.167476
325.0,365,354.254054
425.0,406,357.67974
275.0,366,361.126576
375.0,402,365.150064
225.0,316,368.015182
425.0,356,371.442675
300.0,310,374.191452
300.0,409,377.855572
250.0,297,380.461259
250.0,376,383.87148
275.0,343,387.083327
300.0,347,390.036773
200.0,279,392.292013
350.0,419,396.199651
325.0,418,400.24806
700.0,455,404.704362
250.0,317,407.688681
275.0,375,411.388161
250.0,318,414.559205
300.0,494,418.862286
300.0,398,422.185325
225.0,337,425.429591
350.0,367,428.792238
375.0,382,432.339217
300.0,372,435.93717
950.0,514,440.437965
325.0,379,443.607469
400.0,448,447.399162
375.0,493,451.886281
125.0,266,454.254942
325.0,358,457.218037
350.0,467,461.234903
375.0,404,465.148752
225.0,349,468.506541
275.0,325,471.493016
175.0,319,474.202521
225.0,354,477.244481
300.0,377,480.89377
350.0,434,485.279104
175.0,281,487.815446
275.0,289,490.57867
350.0,395,494.411082
250.0,297,497.442273
325.0,334,500.592062
225.0,322,503.391558
50.0,254,505.544595
375.0,516,510.011486
325.0,306,512.7695
325.0,353,515.715091
250.0,315,518.361618
625.0,403,521.879165
275.0,348,524.871301
550.0,373,527.912598
375.0,399,531.487406
400.0,423,535.535844
250.0,328,538.523384
250.0,306,541.540503
225.0,364,544.66383
400.0,575,550.375739
225.0,476,554.595825
250.0,289,557.363041
350.0,395,560.691607
250.0,451,564.756545
550.0,456,569.149626
225.0,290,571.777867
850.0,457,575.960018
425.0,415,579.644666
325.0,396,583.253435
300.0,347,586.227512
325.0,370,589.550238
375.0,408,593.072264
375.0,484,597.691672
400.0,454,601.676124
300.0,394,605.30835
275.0,357,608.277709
300.0,390,611.822923
350.0,374,615.42329
400.0,381,618.815964
225.0,322,621.629104
300.0,398,624.915623
125.0,318,627.574054
150.0,325,630.218208
275.0,345,633.110777
450.0,486,637.348647
325.0,387,640.637952
650.0,435,644.626656
425.0,454,648.949913
225.0,277,651.479382
575.0,383,654.956393
225.0,378,658.760652
275.0,347,661.862189
300.0,381,665.093272
675.0,511,670.110404
350.0,358,673.235479
225.0,289,675.821619
200.0,410,679.422151
350.0,311,682.036591
350.0,354,685.000401
475.0,650,690.732361
325.0,401,694.165527
250.0,322,696.907351
275.0,375,700.073837
250.0,313,702.829192
300.0,420,706.95194
600.0,455,710.783656
200.0,320,713.521225
475.0,444,717.349381
325.0,371,720.493681
400.0,411,724.286708
350.0,392,727.815409
250.0,303,730.486666
350.0,377,733.69347
375.0,402,737.067353
350.0,374,740.289081
350.0,407,744.080495
375.0,366,747.638824
500.0,423,751.51838
200.0,349,754.786022
300.0,399,758.380851
375.0,419,762.237323
300.0,306,765.017006
650.0,444,769.117407
350.0,401,772.730913
575.0,404,776.664849
625.0,452,781.046921
375.0,422,784.503025
250.0,381,787.841061
400.0,389,791.39045
300.0,303,793.970474
300.0,318,796.702964
275.0,298,799.141226
275.0,318,801.746011
650.0,394,805.153962
250.0,318,807.862334
325.0,443,811.616872
300.0,410,815.288169
325.0,465,819.630834
350.0,447,823.624668
375.0,415,827.35043
375.0,449,831.270272
425.0,431,834.872226
325.0,425,838.321135
225.0,349,841.179393
325.0,421,845.121766
375.0,429,848.975077
250.0,271,851.256828
250.0,414,854.703303
175.0,292,857.041791
250.0,356,859.958713
350.0,504,864.142698
325.0,533,868.691368
400.0,429,872.147162
175.0,300,874.611887
325.0,462,878.326851
250.0,353,881.536632
325.0,540,886.525118
375.0,387,889.830476
350.0,372,893.810191
350.0,413,903.004385
300.0,418,911.971102
475.0,468,922.216696
325.0,445,928.666117
750.0,715,934.745571
350.0,451,938.558433
400.0,426,942.077874
325.0,367,945.242764
600.0,429,949.231596
750.0,471,953.310691
725.0,430,957.284874
325.0,338,960.144851
325.0,387,963.548789
425.0,366,966.848589
275.0,374,970.013348
400.0,399,973.664261
300.0,352,976.830192
300.0,313,979.705278
275.0,383,983.188565
700.0,407,986.624145
250.0,320,989.583043
400.0,477,993.454076
975.0,592,998.602114
350.0,417,1002.211261
750.0,484,1006.401662
1175.0,578,1011.111793
1025.0,803,1017.884006
225.0,371,1021.046607
450.0,423,1024.656433
400.0,493,1028.908656
350.0,412,1032.651418
300.0,315,1035.513418
675.0,554,1040.442171
325.0,662,1046.286917
425.0,501,1050.695219
525.0,547,1055.20284
325.0,363,1058.217565
450.0,441,1062.084151
425.0,427,1065.906278
800.0,653,1071.775509
325.0,370,1075.126339
400.0,438,1078.988568
400.0,490,1083.125001
650.0,470,1087.216748
725.0,531,1092.010882
725.0,558,1096.810698
350.0,326,1099.41053
1000.0,651,1104.768975
800.0,572,1109.221411
775.0,519,1113.343607
450.0,509,1117.347884
1025.0,636,1122.933184
700.0,449,1126.791661
375.0,372,1130.287801
650.0,520,1134.666073
1350.0,726,1140.622457
350.0,441,1144.399151
475.0,613,1149.755975
375.0,370,1152.727484
375.0,529,1157.338538
500.0,590,1162.465038
350.0,307,1164.954595
425.0,362,1168.117231
1375.0,854,1175.184065
1200.0,575,1180.013575
725.0,406,1183.384657
475.0,505,1187.498697
525.0,491,1191.5097
1025.0,837,1198.213234
800.0,583,1202.940359
325.0,331,1205.593592
875.0,632,1210.652133
825.0,540,1215.224877
400.0,500,1219.440183
850.0,528,1224.099177
1000.0,640,1229.433064
500.0,566,1234.182937
825.0,761,1240.774654
575.0,881,1248.23702
450.0,658,1253.448488
525.0,527,1257.687138
575.0,534,1261.85127
500.0,479,1265.846776
450.0,511,1270.145712
650.0,726,1276.123765
500.0,548,1280.859913
525.0,468,1284.645221
850.0,651,1290.013496
1375.0,727,1296.210312
500.0,530,1300.550344
550.0,558,1305.092096
1025.0,861,1311.829896
825.0,728,1317.951221
525.0,671,1323.320837
750.0,441,1327.005618
850.0,637,1332.353604
575.0,554,1336.822996
1275.0,529,1341.224628
350.0,388,1344.30937
1350.0,995,1352.462684
550.0,669,1358.186078
425.0,405,1361.972654
525.0,514,1366.197548
675.0,470,1369.799418
525.0,727,1375.915274
425.0,494,1380.065214
1350.0,722,1385.910386
475.0,439,1389.658625
575.0,773,1396.131224
425.0,444,1399.892381
450.0,531,1404.092931
850.0,570,1408.58993
425.0,500,1412.801158
1075.0,715,1418.901628
800.0,750,1424.834289
575.0,681,1430.465607
1025.0,708,1436.672733
525.0,557,1441.672336
800.0,723,1447.663461
550.0,556,1452.275598
800.0,573,1456.977563
500.0,476,1460.912365
575.0,672,1466.376282
1325.0,680,1471.976767
800.0,524,1476.246027
575.0,613,1481.198657
600.0,786,1487.784677
825.0,728,1493.838727
550.0,519,1498.136287
475.0,618,1503.326263
175.0,315,1505.725184
225.0,389,1508.852079
525.0,614,1513.834098
400.0,517,1518.301165
425.0,443,1521.983984
250.0,400,1525.639701
375.0,386,1528.741764
775.0,502,1532.895148
475.0,546,1537.22911
575.0,666,1542.695049
1075.0,807,1549.162186
3875.0,805,1555.501671
475.0,555,1560.146129
875.0,768,1566.385254
875.0,617,1571.59066
1100.0,660,1576.855755
500.0,700,1582.454516
825.0,498,1586.649019
1050.0,792,1593.211932
375.0,379,1596.248272
3925.0,847,1603.230724
550.0,586,1607.960694
575.0,566,1612.855349
3725.0,833,1619.947042
550.0,777,1626.353421
550.0,539,1630.831434
1075.0,876,1637.954633
825.0,649,1643.256732
850.0,570,1647.954519
600.0,558,1652.536929
1350.0,675,1658.031505
625.0,573,1662.685968
325.0,326,1665.271701
475.0,488,1669.405599
550.0,662,1675.063719
1025.0,685,1680.573264
4000.0,698,1686.427034
550.0,542,1690.777446
825.0,519,1695.118756
575.0,595,1700.101621
600.0,674,1705.530089
600.0,724,1711.81719
1375.0,864,1719.299038
700.0,721,1725.445479
1100.0,832,1732.351223
850.0,536,1736.650559
500.0,558,1741.013738
525.0,584,1745.543045
1400.0,650,1750.642322
575.0,525,1754.886043
600.0,564,1759.713458
1050.0,748,1765.910249
1000.0,640,1771.062349
1075.0,870,1778.696873
725.0,412,1782.053803
525.0,557,1786.599493
525.0,461,1790.230314
500.0,731,1796.227541
525.0,568,1800.640382
600.0,681,1805.995868
450.0,436,1809.476726
875.0,602,1814.701131
850.0,633,1820.034691
525.0,500,1824.094835
800.0,458,1827.787723
500.0,484,1831.73705
775.0,503,1835.744451
650.0,413,1839.189923
700.0,442,1843.281669
575.0,682,1848.940893
550.0,641,1854.351927
575.0,546,1859.241631
600.0,656,1864.95657
500.0,568,1869.596622
550.0,592,1874.647855
550.0,699,1880.259612
600.0,702,1885.957348
600.0,537,1890.350087
500.0,511,1894.385205
3675.0,547,1898.704469
525.0,677,1904.109642
875.0,602,1909.083473
550.0,484,1912.969593
550.0,689,1918.575593
550.0,535,1923.055433
600.0,600,1928.071221
475.0,534,1932.391174
3675.0,727,1938.268991
1050.0,760,1944.625061
550.0,453,1948.325866
425.0,467,1952.281242
550.0,416,1955.545393
550.0,799,1962.044688
450.0,463,1965.838309
550.0,694,1971.47401
575.0,674,1977.11976
475.0,635,1982.298224
625.0,601,1987.281162
350.0,367,1990.249885
475.0,505,1994.454149
600.0,606,1999.397484
850.0,828,2006.702123
525.0,629,2011.824514
375.0,363,2014.852095
550.0,524,2018.967037
725.0,477,2023.080901
850.0,692,2028.94732
3725.0,782,2035.574646
575.0,755,2041.58222
600.0,737,2047.568018
550.0,768,2053.778778
3725.0,772,2059.899925
425.0,436,2063.641494
4275.0,928,2071.240573
1075.0,577,2076.03029
475.0,597,2080.780395
450.0,545,2085.177261
575.0,661,2090.790915
800.0,568,2095.558789
525.0,587,2100.378086
525.0,550,2104.834727
550.0,729,2111.03984
550.0,765,2117.804415
550.0,486,2121.815418
600.0,747,2128.043236
600.0,640,2133.197654
600.0,740,2139.249786
500.0,602,2143.954004
550.0,611,2148.940316
625.0,618,2154.195442
550.0,739,2160.090465
525.0,564,2164.628056
3725.0,729,2171.031226
3675.0,621,2176.198315
775.0,662,2181.388253
550.0,515,2185.600186
525.0,576,2190.39958
275.0,300,2192.933591
550.0,457,2196.665344
875.0,618,2202.001047
4175.0,749,2208.390968
550.0,537,2212.949118
3875.0,889,2220.225259
3625.0,596,2225.007163
3675.0,759,2231.026517
550.0,706,2236.788754
3975.0,663,2242.068741
825.0,602,2246.891569
3675.0,800,2253.482896
1275.0,544,2257.874123
3675.0,701,2263.700261
3975.0,770,2270.291626
550.0,672,2275.884706
525.0,526,2280.34482
525.0,618,2285.562938
1000.0,559,2290.029113
525.0,631,2295.083365
3725.0,648,2300.398448
550.0,601,2305.264086
3700.0,890,2312.631227
550.0,546,2316.95606
450.0,545,2321.1996
